"Id","TotalSleepRecords","TotalMinutesAsleep","TotalTimeInBed","ActivityDate.x","ActivityDate.y","TotalSteps","TotalDistance","TrackerDistance","LoggedActivitiesDistance","VeryActiveDistance","ModeratelyActiveDistance","LightActiveDistance","SedentaryActiveDistance","VeryActiveMinutes","FairlyActiveMinutes","LightlyActiveMinutes","SedentaryMinutes","Calories","SleepEfficiency","ActivityToSedentaryRatio"
3977333714,1,235,372,2016-04-23,2016-04-07,8422,5.63000011444092,5.63000011444092,0,0,3.59999990463257,2.03999996185303,0,0,81,139,815,1431,0.631720430107527,10.3337423312883
3977333714,1,235,372,2016-04-23,2016-04-08,10226,6.84000015258789,6.84000015258789,0,0,4.44000005722046,2.40000009536743,0,0,101,174,685,1524,0.631720430107527,14.9284671532847
3977333714,1,310,526,2016-04-24,2016-04-01,4499,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,168,842,1288,0.5893536121673,5.34323040380047
3977333714,1,310,526,2016-04-24,2016-04-10,3573,2.39000010490417,2.39000010490417,0,0.939999997615814,0.409999996423721,0.970000028610229,0,15,8,99,866,1232,0.5893536121673,4.12586605080831
3977333714,1,310,526,2016-04-24,2016-04-04,11943,7.98999977111816,7.98999977111816,0,1.02999997138977,2.00999999046326,4.94999980926514,0,16,43,297,710,1648,0.5893536121673,16.8211267605634
3977333714,1,310,526,2016-04-24,2016-04-02,7618,5.09999990463257,5.09999990463257,0,0,0.180000007152557,4.90999984741211,0,0,6,302,842,1490,0.5893536121673,9.04750593824228
3977333714,1,310,526,2016-04-24,2016-04-11,3108,2.14000010490417,2.14000010490417,0,0.0700000002980232,0.0399999991059303,1.96000003814697,0,1,1,129,894,1223,0.5893536121673,3.47651006711409
3977333714,1,310,526,2016-04-24,2016-04-03,11508,7.69999980926514,7.69999980926514,0,2.17000007629395,0.839999973773956,4.69000005722046,0,29,22,282,748,1630,0.5893536121673,15.3850267379679
3977333714,1,310,526,2016-04-24,2016-04-09,14583,9.76000022888184,9.76000022888184,0,2.48000001907349,1.74000000953674,5.53000020980835,0,35,36,254,697,1697,0.5893536121673,20.922525107604
3977333714,1,310,526,2016-04-24,2016-04-12,759,0.569999992847443,0.569999992847443,0,0,0,0.569999992847443,0,0,0,17,187,182,0.5893536121673,4.05882352941176
3977333714,1,310,526,2016-04-24,2016-04-05,12303,8.22999954223633,8.22999954223633,0,1.71000003814697,1.35000002384186,5.17000007629395,0,26,32,291,605,1649,0.5893536121673,20.3355371900826
3977333714,1,310,526,2016-04-24,2016-04-06,15425,10.3199996948242,10.3199996948242,0,1.62000000476837,1.82000005245209,6.86999988555908,0,24,45,331,614,1783,0.5893536121673,25.1221498371336
3977333714,1,310,526,2016-04-24,2016-04-07,8422,5.63000011444092,5.63000011444092,0,0,3.59999990463257,2.03999996185303,0,0,81,139,815,1431,0.5893536121673,10.3337423312883
3977333714,1,310,526,2016-04-24,2016-04-08,10226,6.84000015258789,6.84000015258789,0,0,4.44000005722046,2.40000009536743,0,0,101,174,685,1524,0.5893536121673,14.9284671532847
3977333714,1,262,467,2016-04-25,2016-04-01,4499,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,168,842,1288,0.561027837259101,5.34323040380047
3977333714,1,262,467,2016-04-25,2016-04-10,3573,2.39000010490417,2.39000010490417,0,0.939999997615814,0.409999996423721,0.970000028610229,0,15,8,99,866,1232,0.561027837259101,4.12586605080831
3977333714,1,262,467,2016-04-25,2016-04-04,11943,7.98999977111816,7.98999977111816,0,1.02999997138977,2.00999999046326,4.94999980926514,0,16,43,297,710,1648,0.561027837259101,16.8211267605634
3977333714,1,262,467,2016-04-25,2016-04-02,7618,5.09999990463257,5.09999990463257,0,0,0.180000007152557,4.90999984741211,0,0,6,302,842,1490,0.561027837259101,9.04750593824228
3977333714,1,262,467,2016-04-25,2016-04-11,3108,2.14000010490417,2.14000010490417,0,0.0700000002980232,0.0399999991059303,1.96000003814697,0,1,1,129,894,1223,0.561027837259101,3.47651006711409
3977333714,1,262,467,2016-04-25,2016-04-03,11508,7.69999980926514,7.69999980926514,0,2.17000007629395,0.839999973773956,4.69000005722046,0,29,22,282,748,1630,0.561027837259101,15.3850267379679
3977333714,1,262,467,2016-04-25,2016-04-09,14583,9.76000022888184,9.76000022888184,0,2.48000001907349,1.74000000953674,5.53000020980835,0,35,36,254,697,1697,0.561027837259101,20.922525107604
3977333714,1,262,467,2016-04-25,2016-04-12,759,0.569999992847443,0.569999992847443,0,0,0,0.569999992847443,0,0,0,17,187,182,0.561027837259101,4.05882352941176
3977333714,1,262,467,2016-04-25,2016-04-05,12303,8.22999954223633,8.22999954223633,0,1.71000003814697,1.35000002384186,5.17000007629395,0,26,32,291,605,1649,0.561027837259101,20.3355371900826
3977333714,1,262,467,2016-04-25,2016-04-06,15425,10.3199996948242,10.3199996948242,0,1.62000000476837,1.82000005245209,6.86999988555908,0,24,45,331,614,1783,0.561027837259101,25.1221498371336
3977333714,1,262,467,2016-04-25,2016-04-07,8422,5.63000011444092,5.63000011444092,0,0,3.59999990463257,2.03999996185303,0,0,81,139,815,1431,0.561027837259101,10.3337423312883
3977333714,1,262,467,2016-04-25,2016-04-08,10226,6.84000015258789,6.84000015258789,0,0,4.44000005722046,2.40000009536743,0,0,101,174,685,1524,0.561027837259101,14.9284671532847
3977333714,1,250,371,2016-04-26,2016-04-01,4499,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,168,842,1288,0.673854447439353,5.34323040380047
3977333714,1,250,371,2016-04-26,2016-04-10,3573,2.39000010490417,2.39000010490417,0,0.939999997615814,0.409999996423721,0.970000028610229,0,15,8,99,866,1232,0.673854447439353,4.12586605080831
3977333714,1,250,371,2016-04-26,2016-04-04,11943,7.98999977111816,7.98999977111816,0,1.02999997138977,2.00999999046326,4.94999980926514,0,16,43,297,710,1648,0.673854447439353,16.8211267605634
3977333714,1,250,371,2016-04-26,2016-04-02,7618,5.09999990463257,5.09999990463257,0,0,0.180000007152557,4.90999984741211,0,0,6,302,842,1490,0.673854447439353,9.04750593824228
3977333714,1,250,371,2016-04-26,2016-04-11,3108,2.14000010490417,2.14000010490417,0,0.0700000002980232,0.0399999991059303,1.96000003814697,0,1,1,129,894,1223,0.673854447439353,3.47651006711409
3977333714,1,250,371,2016-04-26,2016-04-03,11508,7.69999980926514,7.69999980926514,0,2.17000007629395,0.839999973773956,4.69000005722046,0,29,22,282,748,1630,0.673854447439353,15.3850267379679
3977333714,1,250,371,2016-04-26,2016-04-09,14583,9.76000022888184,9.76000022888184,0,2.48000001907349,1.74000000953674,5.53000020980835,0,35,36,254,697,1697,0.673854447439353,20.922525107604
3977333714,1,250,371,2016-04-26,2016-04-12,759,0.569999992847443,0.569999992847443,0,0,0,0.569999992847443,0,0,0,17,187,182,0.673854447439353,4.05882352941176
3977333714,1,250,371,2016-04-26,2016-04-05,12303,8.22999954223633,8.22999954223633,0,1.71000003814697,1.35000002384186,5.17000007629395,0,26,32,291,605,1649,0.673854447439353,20.3355371900826
3977333714,1,250,371,2016-04-26,2016-04-06,15425,10.3199996948242,10.3199996948242,0,1.62000000476837,1.82000005245209,6.86999988555908,0,24,45,331,614,1783,0.673854447439353,25.1221498371336
3977333714,1,250,371,2016-04-26,2016-04-07,8422,5.63000011444092,5.63000011444092,0,0,3.59999990463257,2.03999996185303,0,0,81,139,815,1431,0.673854447439353,10.3337423312883
3977333714,1,250,371,2016-04-26,2016-04-08,10226,6.84000015258789,6.84000015258789,0,0,4.44000005722046,2.40000009536743,0,0,101,174,685,1524,0.673854447439353,14.9284671532847
3977333714,1,349,540,2016-04-27,2016-04-01,4499,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,168,842,1288,0.646296296296296,5.34323040380047
3977333714,1,349,540,2016-04-27,2016-04-10,3573,2.39000010490417,2.39000010490417,0,0.939999997615814,0.409999996423721,0.970000028610229,0,15,8,99,866,1232,0.646296296296296,4.12586605080831
3977333714,1,349,540,2016-04-27,2016-04-04,11943,7.98999977111816,7.98999977111816,0,1.02999997138977,2.00999999046326,4.94999980926514,0,16,43,297,710,1648,0.646296296296296,16.8211267605634
3977333714,1,349,540,2016-04-27,2016-04-02,7618,5.09999990463257,5.09999990463257,0,0,0.180000007152557,4.90999984741211,0,0,6,302,842,1490,0.646296296296296,9.04750593824228
3977333714,1,349,540,2016-04-27,2016-04-11,3108,2.14000010490417,2.14000010490417,0,0.0700000002980232,0.0399999991059303,1.96000003814697,0,1,1,129,894,1223,0.646296296296296,3.47651006711409
3977333714,1,349,540,2016-04-27,2016-04-03,11508,7.69999980926514,7.69999980926514,0,2.17000007629395,0.839999973773956,4.69000005722046,0,29,22,282,748,1630,0.646296296296296,15.3850267379679
3977333714,1,349,540,2016-04-27,2016-04-09,14583,9.76000022888184,9.76000022888184,0,2.48000001907349,1.74000000953674,5.53000020980835,0,35,36,254,697,1697,0.646296296296296,20.922525107604
3977333714,1,349,540,2016-04-27,2016-04-12,759,0.569999992847443,0.569999992847443,0,0,0,0.569999992847443,0,0,0,17,187,182,0.646296296296296,4.05882352941176
3977333714,1,349,540,2016-04-27,2016-04-05,12303,8.22999954223633,8.22999954223633,0,1.71000003814697,1.35000002384186,5.17000007629395,0,26,32,291,605,1649,0.646296296296296,20.3355371900826
3977333714,1,349,540,2016-04-27,2016-04-06,15425,10.3199996948242,10.3199996948242,0,1.62000000476837,1.82000005245209,6.86999988555908,0,24,45,331,614,1783,0.646296296296296,25.1221498371336
3977333714,1,349,540,2016-04-27,2016-04-07,8422,5.63000011444092,5.63000011444092,0,0,3.59999990463257,2.03999996185303,0,0,81,139,815,1431,0.646296296296296,10.3337423312883
3977333714,1,349,540,2016-04-27,2016-04-08,10226,6.84000015258789,6.84000015258789,0,0,4.44000005722046,2.40000009536743,0,0,101,174,685,1524,0.646296296296296,14.9284671532847
3977333714,1,261,423,2016-04-28,2016-04-01,4499,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,168,842,1288,0.617021276595745,5.34323040380047
3977333714,1,261,423,2016-04-28,2016-04-10,3573,2.39000010490417,2.39000010490417,0,0.939999997615814,0.409999996423721,0.970000028610229,0,15,8,99,866,1232,0.617021276595745,4.12586605080831
3977333714,1,261,423,2016-04-28,2016-04-04,11943,7.98999977111816,7.98999977111816,0,1.02999997138977,2.00999999046326,4.94999980926514,0,16,43,297,710,1648,0.617021276595745,16.8211267605634
3977333714,1,261,423,2016-04-28,2016-04-02,7618,5.09999990463257,5.09999990463257,0,0,0.180000007152557,4.90999984741211,0,0,6,302,842,1490,0.617021276595745,9.04750593824228
3977333714,1,261,423,2016-04-28,2016-04-11,3108,2.14000010490417,2.14000010490417,0,0.0700000002980232,0.0399999991059303,1.96000003814697,0,1,1,129,894,1223,0.617021276595745,3.47651006711409
3977333714,1,261,423,2016-04-28,2016-04-03,11508,7.69999980926514,7.69999980926514,0,2.17000007629395,0.839999973773956,4.69000005722046,0,29,22,282,748,1630,0.617021276595745,15.3850267379679
3977333714,1,261,423,2016-04-28,2016-04-09,14583,9.76000022888184,9.76000022888184,0,2.48000001907349,1.74000000953674,5.53000020980835,0,35,36,254,697,1697,0.617021276595745,20.922525107604
3977333714,1,261,423,2016-04-28,2016-04-12,759,0.569999992847443,0.569999992847443,0,0,0,0.569999992847443,0,0,0,17,187,182,0.617021276595745,4.05882352941176
3977333714,1,261,423,2016-04-28,2016-04-05,12303,8.22999954223633,8.22999954223633,0,1.71000003814697,1.35000002384186,5.17000007629395,0,26,32,291,605,1649,0.617021276595745,20.3355371900826
3977333714,1,261,423,2016-04-28,2016-04-06,15425,10.3199996948242,10.3199996948242,0,1.62000000476837,1.82000005245209,6.86999988555908,0,24,45,331,614,1783,0.617021276595745,25.1221498371336
3977333714,1,261,423,2016-04-28,2016-04-07,8422,5.63000011444092,5.63000011444092,0,0,3.59999990463257,2.03999996185303,0,0,81,139,815,1431,0.617021276595745,10.3337423312883
3977333714,1,261,423,2016-04-28,2016-04-08,10226,6.84000015258789,6.84000015258789,0,0,4.44000005722046,2.40000009536743,0,0,101,174,685,1524,0.617021276595745,14.9284671532847
3977333714,1,333,478,2016-04-29,2016-04-01,4499,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,168,842,1288,0.696652719665272,5.34323040380047
3977333714,1,333,478,2016-04-29,2016-04-10,3573,2.39000010490417,2.39000010490417,0,0.939999997615814,0.409999996423721,0.970000028610229,0,15,8,99,866,1232,0.696652719665272,4.12586605080831
3977333714,1,333,478,2016-04-29,2016-04-04,11943,7.98999977111816,7.98999977111816,0,1.02999997138977,2.00999999046326,4.94999980926514,0,16,43,297,710,1648,0.696652719665272,16.8211267605634
3977333714,1,333,478,2016-04-29,2016-04-02,7618,5.09999990463257,5.09999990463257,0,0,0.180000007152557,4.90999984741211,0,0,6,302,842,1490,0.696652719665272,9.04750593824228
3977333714,1,333,478,2016-04-29,2016-04-11,3108,2.14000010490417,2.14000010490417,0,0.0700000002980232,0.0399999991059303,1.96000003814697,0,1,1,129,894,1223,0.696652719665272,3.47651006711409
3977333714,1,333,478,2016-04-29,2016-04-03,11508,7.69999980926514,7.69999980926514,0,2.17000007629395,0.839999973773956,4.69000005722046,0,29,22,282,748,1630,0.696652719665272,15.3850267379679
3977333714,1,333,478,2016-04-29,2016-04-09,14583,9.76000022888184,9.76000022888184,0,2.48000001907349,1.74000000953674,5.53000020980835,0,35,36,254,697,1697,0.696652719665272,20.922525107604
3977333714,1,333,478,2016-04-29,2016-04-12,759,0.569999992847443,0.569999992847443,0,0,0,0.569999992847443,0,0,0,17,187,182,0.696652719665272,4.05882352941176
3977333714,1,333,478,2016-04-29,2016-04-05,12303,8.22999954223633,8.22999954223633,0,1.71000003814697,1.35000002384186,5.17000007629395,0,26,32,291,605,1649,0.696652719665272,20.3355371900826
3977333714,1,333,478,2016-04-29,2016-04-06,15425,10.3199996948242,10.3199996948242,0,1.62000000476837,1.82000005245209,6.86999988555908,0,24,45,331,614,1783,0.696652719665272,25.1221498371336
3977333714,1,333,478,2016-04-29,2016-04-07,8422,5.63000011444092,5.63000011444092,0,0,3.59999990463257,2.03999996185303,0,0,81,139,815,1431,0.696652719665272,10.3337423312883
3977333714,1,333,478,2016-04-29,2016-04-08,10226,6.84000015258789,6.84000015258789,0,0,4.44000005722046,2.40000009536743,0,0,101,174,685,1524,0.696652719665272,14.9284671532847
3977333714,1,237,382,2016-04-30,2016-04-01,4499,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,168,842,1288,0.620418848167539,5.34323040380047
3977333714,1,237,382,2016-04-30,2016-04-10,3573,2.39000010490417,2.39000010490417,0,0.939999997615814,0.409999996423721,0.970000028610229,0,15,8,99,866,1232,0.620418848167539,4.12586605080831
3977333714,1,237,382,2016-04-30,2016-04-04,11943,7.98999977111816,7.98999977111816,0,1.02999997138977,2.00999999046326,4.94999980926514,0,16,43,297,710,1648,0.620418848167539,16.8211267605634
3977333714,1,237,382,2016-04-30,2016-04-02,7618,5.09999990463257,5.09999990463257,0,0,0.180000007152557,4.90999984741211,0,0,6,302,842,1490,0.620418848167539,9.04750593824228
3977333714,1,237,382,2016-04-30,2016-04-11,3108,2.14000010490417,2.14000010490417,0,0.0700000002980232,0.0399999991059303,1.96000003814697,0,1,1,129,894,1223,0.620418848167539,3.47651006711409
3977333714,1,237,382,2016-04-30,2016-04-03,11508,7.69999980926514,7.69999980926514,0,2.17000007629395,0.839999973773956,4.69000005722046,0,29,22,282,748,1630,0.620418848167539,15.3850267379679
3977333714,1,237,382,2016-04-30,2016-04-09,14583,9.76000022888184,9.76000022888184,0,2.48000001907349,1.74000000953674,5.53000020980835,0,35,36,254,697,1697,0.620418848167539,20.922525107604
3977333714,1,237,382,2016-04-30,2016-04-12,759,0.569999992847443,0.569999992847443,0,0,0,0.569999992847443,0,0,0,17,187,182,0.620418848167539,4.05882352941176
3977333714,1,237,382,2016-04-30,2016-04-05,12303,8.22999954223633,8.22999954223633,0,1.71000003814697,1.35000002384186,5.17000007629395,0,26,32,291,605,1649,0.620418848167539,20.3355371900826
3977333714,1,237,382,2016-04-30,2016-04-06,15425,10.3199996948242,10.3199996948242,0,1.62000000476837,1.82000005245209,6.86999988555908,0,24,45,331,614,1783,0.620418848167539,25.1221498371336
3977333714,1,237,382,2016-04-30,2016-04-07,8422,5.63000011444092,5.63000011444092,0,0,3.59999990463257,2.03999996185303,0,0,81,139,815,1431,0.620418848167539,10.3337423312883
3977333714,1,237,382,2016-04-30,2016-04-08,10226,6.84000015258789,6.84000015258789,0,0,4.44000005722046,2.40000009536743,0,0,101,174,685,1524,0.620418848167539,14.9284671532847
3977333714,1,383,626,2016-05-01,2016-04-01,4499,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,168,842,1288,0.611821086261981,5.34323040380047
3977333714,1,383,626,2016-05-01,2016-04-10,3573,2.39000010490417,2.39000010490417,0,0.939999997615814,0.409999996423721,0.970000028610229,0,15,8,99,866,1232,0.611821086261981,4.12586605080831
3977333714,1,383,626,2016-05-01,2016-04-04,11943,7.98999977111816,7.98999977111816,0,1.02999997138977,2.00999999046326,4.94999980926514,0,16,43,297,710,1648,0.611821086261981,16.8211267605634
3977333714,1,383,626,2016-05-01,2016-04-02,7618,5.09999990463257,5.09999990463257,0,0,0.180000007152557,4.90999984741211,0,0,6,302,842,1490,0.611821086261981,9.04750593824228
3977333714,1,383,626,2016-05-01,2016-04-11,3108,2.14000010490417,2.14000010490417,0,0.0700000002980232,0.0399999991059303,1.96000003814697,0,1,1,129,894,1223,0.611821086261981,3.47651006711409
3977333714,1,383,626,2016-05-01,2016-04-03,11508,7.69999980926514,7.69999980926514,0,2.17000007629395,0.839999973773956,4.69000005722046,0,29,22,282,748,1630,0.611821086261981,15.3850267379679
3977333714,1,383,626,2016-05-01,2016-04-09,14583,9.76000022888184,9.76000022888184,0,2.48000001907349,1.74000000953674,5.53000020980835,0,35,36,254,697,1697,0.611821086261981,20.922525107604
3977333714,1,383,626,2016-05-01,2016-04-12,759,0.569999992847443,0.569999992847443,0,0,0,0.569999992847443,0,0,0,17,187,182,0.611821086261981,4.05882352941176
3977333714,1,383,626,2016-05-01,2016-04-05,12303,8.22999954223633,8.22999954223633,0,1.71000003814697,1.35000002384186,5.17000007629395,0,26,32,291,605,1649,0.611821086261981,20.3355371900826
3977333714,1,383,626,2016-05-01,2016-04-06,15425,10.3199996948242,10.3199996948242,0,1.62000000476837,1.82000005245209,6.86999988555908,0,24,45,331,614,1783,0.611821086261981,25.1221498371336
3977333714,1,383,626,2016-05-01,2016-04-07,8422,5.63000011444092,5.63000011444092,0,0,3.59999990463257,2.03999996185303,0,0,81,139,815,1431,0.611821086261981,10.3337423312883
3977333714,1,383,626,2016-05-01,2016-04-08,10226,6.84000015258789,6.84000015258789,0,0,4.44000005722046,2.40000009536743,0,0,101,174,685,1524,0.611821086261981,14.9284671532847
3977333714,1,230,384,2016-05-02,2016-04-01,4499,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,168,842,1288,0.598958333333333,5.34323040380047
3977333714,1,230,384,2016-05-02,2016-04-10,3573,2.39000010490417,2.39000010490417,0,0.939999997615814,0.409999996423721,0.970000028610229,0,15,8,99,866,1232,0.598958333333333,4.12586605080831
3977333714,1,230,384,2016-05-02,2016-04-04,11943,7.98999977111816,7.98999977111816,0,1.02999997138977,2.00999999046326,4.94999980926514,0,16,43,297,710,1648,0.598958333333333,16.8211267605634
3977333714,1,230,384,2016-05-02,2016-04-02,7618,5.09999990463257,5.09999990463257,0,0,0.180000007152557,4.90999984741211,0,0,6,302,842,1490,0.598958333333333,9.04750593824228
3977333714,1,230,384,2016-05-02,2016-04-11,3108,2.14000010490417,2.14000010490417,0,0.0700000002980232,0.0399999991059303,1.96000003814697,0,1,1,129,894,1223,0.598958333333333,3.47651006711409
3977333714,1,230,384,2016-05-02,2016-04-03,11508,7.69999980926514,7.69999980926514,0,2.17000007629395,0.839999973773956,4.69000005722046,0,29,22,282,748,1630,0.598958333333333,15.3850267379679
3977333714,1,230,384,2016-05-02,2016-04-09,14583,9.76000022888184,9.76000022888184,0,2.48000001907349,1.74000000953674,5.53000020980835,0,35,36,254,697,1697,0.598958333333333,20.922525107604
3977333714,1,230,384,2016-05-02,2016-04-12,759,0.569999992847443,0.569999992847443,0,0,0,0.569999992847443,0,0,0,17,187,182,0.598958333333333,4.05882352941176
3977333714,1,230,384,2016-05-02,2016-04-05,12303,8.22999954223633,8.22999954223633,0,1.71000003814697,1.35000002384186,5.17000007629395,0,26,32,291,605,1649,0.598958333333333,20.3355371900826
3977333714,1,230,384,2016-05-02,2016-04-06,15425,10.3199996948242,10.3199996948242,0,1.62000000476837,1.82000005245209,6.86999988555908,0,24,45,331,614,1783,0.598958333333333,25.1221498371336
3977333714,1,230,384,2016-05-02,2016-04-07,8422,5.63000011444092,5.63000011444092,0,0,3.59999990463257,2.03999996185303,0,0,81,139,815,1431,0.598958333333333,10.3337423312883
3977333714,1,230,384,2016-05-02,2016-04-08,10226,6.84000015258789,6.84000015258789,0,0,4.44000005722046,2.40000009536743,0,0,101,174,685,1524,0.598958333333333,14.9284671532847
3977333714,1,292,500,2016-05-03,2016-04-01,4499,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,168,842,1288,0.584,5.34323040380047
3977333714,1,292,500,2016-05-03,2016-04-10,3573,2.39000010490417,2.39000010490417,0,0.939999997615814,0.409999996423721,0.970000028610229,0,15,8,99,866,1232,0.584,4.12586605080831
3977333714,1,292,500,2016-05-03,2016-04-04,11943,7.98999977111816,7.98999977111816,0,1.02999997138977,2.00999999046326,4.94999980926514,0,16,43,297,710,1648,0.584,16.8211267605634
3977333714,1,292,500,2016-05-03,2016-04-02,7618,5.09999990463257,5.09999990463257,0,0,0.180000007152557,4.90999984741211,0,0,6,302,842,1490,0.584,9.04750593824228
3977333714,1,292,500,2016-05-03,2016-04-11,3108,2.14000010490417,2.14000010490417,0,0.0700000002980232,0.0399999991059303,1.96000003814697,0,1,1,129,894,1223,0.584,3.47651006711409
3977333714,1,292,500,2016-05-03,2016-04-03,11508,7.69999980926514,7.69999980926514,0,2.17000007629395,0.839999973773956,4.69000005722046,0,29,22,282,748,1630,0.584,15.3850267379679
3977333714,1,292,500,2016-05-03,2016-04-09,14583,9.76000022888184,9.76000022888184,0,2.48000001907349,1.74000000953674,5.53000020980835,0,35,36,254,697,1697,0.584,20.922525107604
3977333714,1,292,500,2016-05-03,2016-04-12,759,0.569999992847443,0.569999992847443,0,0,0,0.569999992847443,0,0,0,17,187,182,0.584,4.05882352941176
3977333714,1,292,500,2016-05-03,2016-04-05,12303,8.22999954223633,8.22999954223633,0,1.71000003814697,1.35000002384186,5.17000007629395,0,26,32,291,605,1649,0.584,20.3355371900826
3977333714,1,292,500,2016-05-03,2016-04-06,15425,10.3199996948242,10.3199996948242,0,1.62000000476837,1.82000005245209,6.86999988555908,0,24,45,331,614,1783,0.584,25.1221498371336
3977333714,1,292,500,2016-05-03,2016-04-07,8422,5.63000011444092,5.63000011444092,0,0,3.59999990463257,2.03999996185303,0,0,81,139,815,1431,0.584,10.3337423312883
3977333714,1,292,500,2016-05-03,2016-04-08,10226,6.84000015258789,6.84000015258789,0,0,4.44000005722046,2.40000009536743,0,0,101,174,685,1524,0.584,14.9284671532847
3977333714,1,213,336,2016-05-04,2016-04-01,4499,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,168,842,1288,0.633928571428571,5.34323040380047
3977333714,1,213,336,2016-05-04,2016-04-10,3573,2.39000010490417,2.39000010490417,0,0.939999997615814,0.409999996423721,0.970000028610229,0,15,8,99,866,1232,0.633928571428571,4.12586605080831
3977333714,1,213,336,2016-05-04,2016-04-04,11943,7.98999977111816,7.98999977111816,0,1.02999997138977,2.00999999046326,4.94999980926514,0,16,43,297,710,1648,0.633928571428571,16.8211267605634
3977333714,1,213,336,2016-05-04,2016-04-02,7618,5.09999990463257,5.09999990463257,0,0,0.180000007152557,4.90999984741211,0,0,6,302,842,1490,0.633928571428571,9.04750593824228
3977333714,1,213,336,2016-05-04,2016-04-11,3108,2.14000010490417,2.14000010490417,0,0.0700000002980232,0.0399999991059303,1.96000003814697,0,1,1,129,894,1223,0.633928571428571,3.47651006711409
3977333714,1,213,336,2016-05-04,2016-04-03,11508,7.69999980926514,7.69999980926514,0,2.17000007629395,0.839999973773956,4.69000005722046,0,29,22,282,748,1630,0.633928571428571,15.3850267379679
3977333714,1,213,336,2016-05-04,2016-04-09,14583,9.76000022888184,9.76000022888184,0,2.48000001907349,1.74000000953674,5.53000020980835,0,35,36,254,697,1697,0.633928571428571,20.922525107604
3977333714,1,213,336,2016-05-04,2016-04-12,759,0.569999992847443,0.569999992847443,0,0,0,0.569999992847443,0,0,0,17,187,182,0.633928571428571,4.05882352941176
3977333714,1,213,336,2016-05-04,2016-04-05,12303,8.22999954223633,8.22999954223633,0,1.71000003814697,1.35000002384186,5.17000007629395,0,26,32,291,605,1649,0.633928571428571,20.3355371900826
3977333714,1,213,336,2016-05-04,2016-04-06,15425,10.3199996948242,10.3199996948242,0,1.62000000476837,1.82000005245209,6.86999988555908,0,24,45,331,614,1783,0.633928571428571,25.1221498371336
3977333714,1,213,336,2016-05-04,2016-04-07,8422,5.63000011444092,5.63000011444092,0,0,3.59999990463257,2.03999996185303,0,0,81,139,815,1431,0.633928571428571,10.3337423312883
3977333714,1,213,336,2016-05-04,2016-04-08,10226,6.84000015258789,6.84000015258789,0,0,4.44000005722046,2.40000009536743,0,0,101,174,685,1524,0.633928571428571,14.9284671532847
3977333714,1,318,480,2016-05-05,2016-04-01,4499,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,168,842,1288,0.6625,5.34323040380047
3977333714,1,318,480,2016-05-05,2016-04-10,3573,2.39000010490417,2.39000010490417,0,0.939999997615814,0.409999996423721,0.970000028610229,0,15,8,99,866,1232,0.6625,4.12586605080831
3977333714,1,318,480,2016-05-05,2016-04-04,11943,7.98999977111816,7.98999977111816,0,1.02999997138977,2.00999999046326,4.94999980926514,0,16,43,297,710,1648,0.6625,16.8211267605634
3977333714,1,318,480,2016-05-05,2016-04-02,7618,5.09999990463257,5.09999990463257,0,0,0.180000007152557,4.90999984741211,0,0,6,302,842,1490,0.6625,9.04750593824228
3977333714,1,318,480,2016-05-05,2016-04-11,3108,2.14000010490417,2.14000010490417,0,0.0700000002980232,0.0399999991059303,1.96000003814697,0,1,1,129,894,1223,0.6625,3.47651006711409
3977333714,1,318,480,2016-05-05,2016-04-03,11508,7.69999980926514,7.69999980926514,0,2.17000007629395,0.839999973773956,4.69000005722046,0,29,22,282,748,1630,0.6625,15.3850267379679
3977333714,1,318,480,2016-05-05,2016-04-09,14583,9.76000022888184,9.76000022888184,0,2.48000001907349,1.74000000953674,5.53000020980835,0,35,36,254,697,1697,0.6625,20.922525107604
3977333714,1,318,480,2016-05-05,2016-04-12,759,0.569999992847443,0.569999992847443,0,0,0,0.569999992847443,0,0,0,17,187,182,0.6625,4.05882352941176
3977333714,1,318,480,2016-05-05,2016-04-05,12303,8.22999954223633,8.22999954223633,0,1.71000003814697,1.35000002384186,5.17000007629395,0,26,32,291,605,1649,0.6625,20.3355371900826
3977333714,1,318,480,2016-05-05,2016-04-06,15425,10.3199996948242,10.3199996948242,0,1.62000000476837,1.82000005245209,6.86999988555908,0,24,45,331,614,1783,0.6625,25.1221498371336
3977333714,1,318,480,2016-05-05,2016-04-07,8422,5.63000011444092,5.63000011444092,0,0,3.59999990463257,2.03999996185303,0,0,81,139,815,1431,0.6625,10.3337423312883
